word1,word2,SimLex,cos
bad,guilty,4.2,0.44535699486732483
modern,ancient,0.73,0.4853750169277191
new,ancient,0.23,0.347661554813385
dull,funny,0.55,0.4012603163719177
happy,young,2.0,0.5247977375984192
easy,big,1.12,0.5699507594108582
great,awful,1.17,0.6172915697097778
tiny,huge,0.6,0.6627765893936157
polite,proper,7.63,0.43738511204719543
modest,ashamed,2.65,0.20576642453670502
exotic,rare,8.05,0.3135829269886017
dumb,clever,1.17,0.5413457155227661
delightful,wonderful,8.65,0.6279566884040833
noticeable,obvious,8.48,0.3331313133239746
afraid,anxious,5.07,0.42978981137275696
formal,proper,8.02,0.4048643112182617
dreary,dull,8.25,0.5343610048294067
delightful,cheerful,6.58,0.34484392404556274
unhappy,mad,5.95,0.412674218416214
sad,terrible,5.4,0.544582724571228
sick,crazy,3.57,0.682852029800415
violent,angry,6.98,0.47389987111091614
laden,heavy,5.9,0.2689419686794281
dirty,cheap,1.6,0.5111908316612244
elastic,flexible,7.78,0.3351164758205414
hard,dense,5.9,0.14924368262290955
recent,new,7.05,0.5754855275154114
bold,proud,3.97,0.33093151450157166
sly,strange,1.97,0.3554353713989258
strange,sly,2.07,0.3554353713989258
dumb,rare,0.48,0.30174052715301514
sly,tough,0.58,0.30982542037963867
terrific,mad,0.4,0.20681840181350708
modest,flexible,0.98,0.24069753289222717
fresh,wide,0.4,0.33559536933898926
huge,dumb,0.48,0.5028942823410034
large,flexible,0.48,0.3584948778152466
dirty,narrow,0.3,0.24261590838432312
wife,husband,2.3,0.914107620716095
book,text,6.35,0.46015995740890503
groom,bride,3.17,0.7465107440948486
night,day,1.88,0.7859731912612915
south,north,2.2,0.8941630125045776
plane,airport,3.65,0.5327280163764954
uncle,aunt,5.5,0.728263258934021
horse,mare,8.33,0.25157609581947327
bottom,top,0.7,0.5593311190605164
friend,buddy,8.78,0.6948661208152771
student,pupil,9.35,0.3645361363887787
world,globe,6.67,0.41976359486579895
leg,arm,2.88,0.7186358571052551
plane,jet,8.1,0.6590874195098877
woman,man,3.33,0.6613606214523315
horse,colt,7.07,0.3061189651489258
actress,actor,7.12,0.7191958427429199
teacher,instructor,9.25,0.5904611349105835
movie,film,8.87,0.7191935181617737
bird,hawk,7.85,0.43831801414489746
word,dictionary,3.68,0.5543588995933533
money,salary,7.88,0.40481340885162354
dog,cat,1.75,0.8324301838874817
area,region,9.47,0.5783464312553406
navy,army,6.43,0.703039288520813
book,literature,7.53,0.6017165780067444
clothes,closet,3.27,0.5905235409736633
sunset,sunrise,2.47,0.8289729356765747
child,adult,2.98,0.5599802732467651
cow,cattle,9.52,0.43570417165756226
book,story,5.63,0.6920101046562195
winter,summer,2.38,0.7848450541496277
taxi,cab,9.2,0.6948766112327576
tree,maple,5.53,0.43645912408828735
bed,bedroom,3.4,0.6234607696533203
roof,ceiling,7.58,0.5846768021583557
disease,infection,7.15,0.6478686332702637
arm,shoulder,4.85,0.6551628708839417
sheep,lamb,8.42,0.4637477695941925
lady,gentleman,3.42,0.5371691584587097
boat,anchor,2.25,0.4746774137020111
priest,monk,6.28,0.38034915924072266
toe,finger,4.68,0.574723482131958
river,stream,7.3,0.3413155972957611
anger,fury,8.73,0.4230499863624573
date,calendar,4.42,0.43692412972450256
sea,ocean,8.27,0.4415769875049591
second,minute,4.62,0.7297981977462769
hand,thumb,3.88,0.5790718197822571
wood,log,7.3,0.3797057867050171
mud,dirt,7.32,0.5401573777198792
hallway,corridor,9.28,0.5245458483695984
way,manner,7.62,0.39585086703300476
mouse,cat,1.12,0.5613833665847778
cop,sheriff,9.05,0.4118034243583679
death,burial,4.93,0.39046987891197205
music,melody,6.98,0.4234955608844757
beer,alcohol,7.5,0.5359883904457092
mouth,lip,7.1,0.5555211305618286
storm,hurricane,6.38,0.7654788494110107
tax,income,2.38,0.5954065322875977
flower,violet,6.95,0.48900339007377625
paper,cardboard,5.38,0.39155101776123047
floor,ceiling,1.73,0.5209377408027649
beach,seashore,8.33,0.23006990551948547
rod,curtain,3.03,0.38267603516578674
hound,fox,2.38,0.3567153215408325
street,alley,5.48,0.5026656985282898
boat,deck,4.28,0.41795244812965393
car,horn,2.57,0.458697110414505
friend,guest,4.25,0.46832966804504395
employer,employee,3.65,0.6681302785873413
hand,wrist,3.97,0.5428366661071777
ball,cannon,2.58,0.3832511007785797
alcohol,brandy,6.98,0.2775331735610962
victory,triumph,8.98,0.5198949575424194
telephone,booth,3.63,0.34613099694252014
door,doorway,5.4,0.32202792167663574
motel,inn,8.17,0.3064964711666107
clothes,cloth,5.47,0.4828543961048126
steak,meat,7.47,0.6339676976203918
nail,thumb,3.55,0.45417261123657227
band,orchestra,7.08,0.4777486026287079
book,bible,5.0,0.6013654470443726
business,industry,7.02,0.6964316368103027
winter,season,6.27,0.5602396130561829
decade,century,3.48,0.5152992010116577
alcohol,gin,8.65,0.3610125184059143
hat,coat,2.67,0.5616261959075928
window,door,3.33,0.6456378698348999
arm,wrist,3.57,0.6442662477493286
house,apartment,5.8,0.7143648862838745
glass,crystal,6.27,0.6012446284294128
wine,brandy,5.15,0.42753005027770996
creator,maker,9.62,0.449626088142395
dinner,breakfast,3.33,0.8438137173652649
arm,muscle,3.72,0.47437480092048645
bubble,suds,8.57,0.20651859045028687
bread,flour,3.33,0.534872829914093
death,tragedy,5.8,0.5237209796905518
absence,presence,0.4,0.6466454863548279
gun,cannon,5.68,0.27740058302879333
grass,blade,4.57,0.4206218123435974
ball,basket,1.67,0.4812427759170532
hose,garden,1.67,0.2747662663459778
boy,kid,7.5,0.7430556416511536
church,choir,2.95,0.6218907833099365
clothes,drawer,3.02,0.34998059272766113
tower,bell,1.9,0.3214040994644165
father,parent,7.07,0.5995277762413025
school,grade,4.42,0.6233997344970703
parent,adult,5.37,0.4221509099006653
bar,jail,1.9,0.2693270146846771
car,highway,3.4,0.520685076713562
dictionary,definition,6.25,0.5303037166595459
door,cellar,1.97,0.38995271921157837
army,legion,5.95,0.37272098660469055
metal,aluminum,7.25,0.44813522696495056
chair,bench,6.67,0.5137176513671875
cloud,fog,6.0,0.42591625452041626
boy,son,6.75,0.4138220250606537
water,ice,6.47,0.6478384137153625
bed,blanket,3.02,0.6186317205429077
attorney,lawyer,9.35,0.8122166395187378
area,zone,8.33,0.4827977418899536
business,company,9.02,0.7675734758377075
clothes,fabric,5.87,0.37710434198379517
sweater,jacket,7.15,0.7581872344017029
money,capital,6.67,0.346357136964798
hand,foot,4.17,0.6055019497871399
alcohol,cocktail,6.73,0.32790911197662354
yard,inch,3.78,0.35419219732284546
molecule,atom,6.45,0.23342213034629822
lens,camera,4.28,0.620143473148346
meal,dinner,7.15,0.7509761452674866
eye,tear,3.55,0.4867280423641205
god,devil,1.8,0.5914028286933899
loop,belt,3.1,0.44705191254615784
rat,mouse,7.78,0.3582850694656372
motor,engine,8.65,0.4380643963813782
car,cab,7.42,0.5683106184005737
cat,lion,6.75,0.5611423850059509
size,magnitude,6.33,0.16246138513088226
reality,fantasy,1.03,0.5081635117530823
door,gate,5.25,0.4720418155193329
cat,pet,5.95,0.7319861650466919
tin,aluminum,6.42,0.2025863230228424
bone,jaw,4.17,0.48286664485931396
cereal,wheat,3.75,0.4049544930458069
house,key,1.9,0.44209712743759155
blood,flesh,4.28,0.5611794590950012
door,corridor,3.73,0.31016653776168823
god,spirit,7.3,0.6430807709693909
capability,competence,7.62,0.3539943993091583
abundance,plenty,8.97,0.32008153200149536
sofa,chair,6.67,0.5880658626556396
wall,brick,4.68,0.5350462198257446
horn,drum,2.68,0.4280567765235901
organ,liver,6.15,0.4865262508392334
strength,might,7.07,0.43779176473617554
phrase,word,5.48,0.586540937423706
band,parade,3.92,0.44846266508102417
stomach,waist,5.9,0.4655010998249054
cloud,storm,5.6,0.48446744680404663
joy,pride,5.0,0.46776726841926575
noise,rattle,6.17,0.3221935033798218
rain,mist,5.97,0.4260646104812622
beer,beverage,5.42,0.4802749752998352
man,uncle,3.92,0.49043524265289307
apple,juice,2.88,0.46984735131263733
intelligence,logic,6.5,0.42320334911346436
communication,language,7.47,0.47145017981529236
mink,fur,6.83,0.5824778079986572
mob,crowd,7.85,0.43149685859680176
shore,coast,8.83,0.5181540250778198
wire,cord,7.62,0.5742304921150208
bird,turkey,6.58,0.27532145380973816
bed,crib,7.3,0.5570629239082336
competence,ability,7.5,0.36317920684814453
cloud,haze,7.32,0.32451069355010986
supper,meal,7.53,0.6559945940971375
bar,cage,2.8,0.3521896302700043
water,salt,1.3,0.6020042300224304
sense,intuition,7.68,0.36382243037223816
situation,condition,6.58,0.578038215637207
crime,theft,7.53,0.5018454790115356
style,fashion,8.5,0.6697894334793091
boundary,border,9.08,0.3870806097984314
arm,body,4.05,0.569930911064148
boat,car,2.37,0.5379701256752014
sandwich,lunch,6.3,0.6393944025039673
bride,princess,2.8,0.4682789742946625
heroine,hero,8.78,0.420301616191864
car,gauge,1.13,0.24549584090709686
insect,bee,6.07,0.3707265555858612
crib,cradle,8.55,0.27272963523864746
animal,person,3.05,0.4199907183647156
marijuana,herb,6.5,0.4337945580482483
bed,hospital,0.92,0.3478308320045471
cheek,tongue,4.52,0.5752633810043335
disc,computer,3.2,0.28896084427833557
curve,angle,3.33,0.2930733859539032
grass,moss,5.0,0.37214145064353943
school,law,1.13,0.4654166102409363
foot,head,2.3,0.5640625357627869
mother,guardian,6.5,0.32341399788856506
orthodontist,dentist,8.27,0.7514023184776306
alcohol,whiskey,7.27,0.5170669555664062
mouth,tooth,6.3,0.4974278211593628
breakfast,bacon,4.37,0.6115484237670898
bathroom,bedroom,3.4,0.6903297305107117
plate,bowl,5.23,0.5177008509635925
meat,bacon,5.8,0.5519039034843445
air,helium,3.63,0.2981581389904022
worker,employer,5.37,0.4810454547405243
body,chest,4.45,0.605827271938324
son,father,3.82,0.42818382382392883
heart,surgery,1.08,0.44126424193382263
woman,secretary,1.98,0.2973903715610504
man,father,4.83,0.5419091582298279
beach,island,5.6,0.6467445492744446
story,topic,5.0,0.48317256569862366
game,fun,3.42,0.5718305110931396
weekend,week,4.0,0.8290725350379944
couple,pair,8.33,0.43102970719337463
woman,wife,5.72,0.702958345413208
sheep,cattle,4.77,0.4954618215560913
purse,bag,8.33,0.7562048435211182
ceiling,cathedral,2.42,0.21705429255962372
bean,coffee,5.15,0.5501694083213806
wood,paper,2.88,0.42164307832717896
top,side,1.9,0.5202451348304749
crime,fraud,5.65,0.5242583751678467
pain,harm,5.38,0.4712672531604767
lover,companion,5.97,0.4220230281352997
evening,dusk,7.78,0.36296698451042175
father,daughter,2.62,0.7773725390434265
wine,liquor,7.85,0.6086117029190063
cow,goat,2.93,0.5949936509132385
belief,opinion,7.7,0.4547155797481537
reality,illusion,1.42,0.4654434025287628
pact,agreement,9.02,0.5304936766624451
wealth,poverty,1.27,0.6326761245727539
accident,emergency,4.93,0.48446759581565857
battle,conquest,7.22,0.31711551547050476
friend,teacher,2.62,0.6323587894439697
illness,infection,6.9,0.5047955513000488
game,trick,2.32,0.4184000790119171
brother,son,3.48,0.4652276635169983
aunt,nephew,3.1,0.6618985533714294
worker,mechanic,4.92,0.4834215044975281
doctor,orthodontist,5.58,0.3263294994831085
oak,maple,6.03,0.5902485847473145
bee,queen,3.27,0.42397037148475647
car,bicycle,3.47,0.47294512391090393
goal,quest,5.83,0.23443293571472168
august,month,5.53,0.6725795865058899
army,squad,5.08,0.41461053490638733
cloud,weather,4.87,0.43015098571777344
physician,doctor,8.88,0.3583224415779114
canyon,valley,6.75,0.5921306014060974
river,valley,1.67,0.5805636048316956
sun,sky,2.27,0.6732473373413086
target,arrow,3.25,0.3045117259025574
chocolate,pie,2.27,0.49957168102264404
circumstance,situation,7.85,0.4586237668991089
opinion,choice,5.43,0.4712124168872833
rhythm,melody,6.12,0.42471086978912354
gut,nerve,4.93,0.3156227767467499
day,dawn,5.47,0.4756723642349243
cattle,beef,7.03,0.3584010601043701
doctor,professor,4.65,0.4172721803188324
arm,vein,3.65,0.34982237219810486
room,bath,3.33,0.5965923070907593
corporation,business,9.02,0.4578564167022705
fun,football,1.97,0.5226637125015259
hill,cliff,4.28,0.5165103673934937
bone,ankle,3.82,0.47450777888298035
apple,candy,2.08,0.46537625789642334
helper,maid,5.58,0.342048317193985
leader,manager,7.27,0.5237393379211426
lemon,tea,1.6,0.5853751301765442
bee,ant,2.78,0.4503180980682373
basketball,baseball,4.92,0.7738858461380005
rice,bean,2.72,0.5192482471466064
bed,furniture,6.08,0.4377838969230652
emotion,passion,7.72,0.5464609265327454
anarchy,chaos,7.93,0.48556867241859436
crime,violation,7.12,0.35199955105781555
machine,engine,5.58,0.41326257586479187
beach,sea,4.68,0.43831080198287964
alley,bowl,1.53,0.2864242196083069
jar,bottle,7.83,0.49338003993034363
strength,capability,5.28,0.42592519521713257
seed,mustard,3.48,0.37658682465553284
guitar,drum,3.78,0.692487895488739
opinion,idea,5.7,0.5443223714828491
north,west,3.63,0.7909224033355713
diet,salad,2.98,0.49161845445632935
mother,wife,3.02,0.7023082375526428
dad,mother,3.55,0.7548235654830933
captain,sailor,5.0,0.39018481969833374
meter,yard,5.6,0.12682810425758362
beer,champagne,4.45,0.5178332924842834
motor,boat,2.57,0.38349097967147827
card,bridge,1.97,0.3336597681045532
science,psychology,4.92,0.6755935549736023
sinner,saint,1.6,0.41267216205596924
destruction,construction,0.98,0.4230900704860687
crowd,bunch,7.42,0.5421985983848572
beach,reef,3.77,0.46533676981925964
man,child,4.13,0.5196588635444641
bread,cheese,1.95,0.7382493019104004
champion,winner,8.73,0.5906798243522644
celebration,ceremony,7.72,0.5929115414619446
menu,order,3.62,0.48852989077568054
king,princess,3.27,0.536350667476654
wealth,prestige,6.07,0.18822656571865082
endurance,strength,6.58,0.5932602286338806
danger,threat,8.78,0.5281271934509277
god,priest,4.5,0.3796079158782959
men,fraternity,3.13,0.2847833037376404
buddy,companion,8.65,0.33367833495140076
teacher,helper,4.28,0.3000268042087555
body,stomach,3.93,0.5853645205497742
tongue,throat,3.1,0.6109588742256165
house,carpet,1.38,0.41795653104782104
intelligence,skill,5.35,0.45576226711273193
journey,conquest,4.72,0.3080330789089203
god,prey,1.23,0.25002652406692505
brother,soul,0.97,0.4966597557067871
adversary,opponent,9.05,0.31448593735694885
death,catastrophe,4.13,0.31447818875312805
monster,demon,6.95,0.51922208070755
day,morning,4.87,0.7891742587089539
man,victor,1.9,0.3804963231086731
friend,guy,3.88,0.7429671287536621
song,story,3.97,0.5561708807945251
ray,sunshine,6.83,0.34708699584007263
guy,stud,5.83,0.4403662383556366
chicken,rice,1.43,0.7021580338478088
box,elevator,1.32,0.30771511793136597
butter,potato,1.22,0.5580707788467407
apartment,furniture,1.28,0.5530036687850952
lake,swamp,4.92,0.40738964080810547
salad,vinegar,1.13,0.4489629864692688
flower,bulb,4.48,0.2570211887359619
cloud,mist,6.67,0.34011110663414
driver,pilot,6.28,0.4812917113304138
sugar,honey,5.13,0.7206504940986633
body,shoulder,2.88,0.4362045228481293
idea,image,3.55,0.38785770535469055
father,brother,4.2,0.7295186519622803
moon,planet,5.87,0.5568772554397583
ball,costume,2.32,0.39383742213249207
rail,fence,5.22,0.4426077604293823
room,bed,2.35,0.6773492693901062
flower,bush,4.25,0.22910980880260468
bone,knee,4.17,0.49496912956237793
arm,knee,2.75,0.6223551630973816
bottom,side,2.63,0.626826822757721
vessel,vein,5.15,0.30503562092781067
cat,rabbit,2.37,0.5809270739555359
meat,sandwich,2.35,0.6008918285369873
belief,concept,5.08,0.3330937623977661
intelligence,insight,5.9,0.3794771432876587
attention,interest,7.22,0.5885438323020935
attitude,confidence,4.35,0.5683640837669373
right,justice,7.05,0.4400688409805298
argument,agreement,1.45,0.36209285259246826
depth,magnitude,6.12,0.36768898367881775
medium,news,3.65,0.1873902529478073
winner,candidate,2.78,0.39214056730270386
birthday,date,5.08,0.4882860779762268
fee,payment,7.15,0.6087414622306824
bible,hymn,5.15,0.3939395248889923
exit,doorway,5.5,0.18159830570220947
man,sentry,3.25,-0.0021986071951687336
aisle,hall,6.35,0.20667919516563416
whiskey,gin,6.28,0.5183142423629761
blood,marrow,3.4,0.421710342168808
oil,mink,1.23,0.1763264536857605
floor,deck,5.55,0.4802885055541992
roof,floor,2.62,0.5913568139076233
door,floor,1.67,0.5493319630622864
shoulder,head,3.42,0.5869799256324768
wagon,carriage,7.7,0.33325275778770447
car,carriage,5.13,0.31793802976608276
elbow,ankle,3.13,0.6615952849388123
wealth,fame,4.02,0.36233678460121155
sorrow,shame,4.77,0.3829399049282074
administration,management,7.25,0.5379095673561096
communication,conversation,8.02,0.4711650013923645
pollution,atmosphere,4.25,0.34924137592315674
anatomy,biology,5.33,0.6206144094467163
college,profession,3.12,0.3926941752433777
book,topic,2.07,0.47682860493659973
formula,equation,7.95,0.3072311580181122
book,information,5.0,0.45187893509864807
boy,partner,1.9,0.41255784034729004
sky,universe,4.68,0.3576505482196808
population,people,7.68,0.461027592420578
college,class,4.13,0.6982721090316772
chief,mayor,4.85,0.37344425916671753
rabbi,minister,7.62,0.2703931927680969
meter,inch,5.08,0.2781745493412018
polyester,cotton,5.63,0.6293328404426575
lawyer,banker,1.88,0.4835268557071686
violin,instrument,6.58,0.5072659850120544
camp,cabin,4.2,0.3993856608867645
pot,appliance,2.53,0.1540471315383911
linen,fabric,7.47,0.5978598594665527
whiskey,champagne,5.33,0.543138325214386
girl,child,5.38,0.6068078279495239
cottage,cabin,7.72,0.43635013699531555
bird,hen,7.03,0.24400247633457184
racket,noise,8.1,0.2811797559261322
sunset,evening,5.98,0.48967546224594116
drizzle,rain,9.17,0.47745636105537415
adult,baby,2.22,0.3740927278995514
charcoal,coal,7.63,0.30997708439826965
body,spine,4.78,0.3737097680568695
head,nail,2.47,0.4516582787036896
log,timber,8.05,0.2071174681186676
spoon,cup,2.02,0.40915268659591675
body,nerve,3.13,0.37233462929725647
man,husband,5.32,0.4993002116680145
bone,neck,2.53,0.534173309803009
frustration,anger,6.5,0.6973162889480591
river,sea,5.72,0.5864351987838745
task,job,8.87,0.4142802953720093
club,society,5.23,0.41484835743904114
reflection,image,7.27,0.4718116223812103
prince,king,5.92,0.7170547842979431
snow,weather,5.48,0.730448305606842
people,party,2.2,0.5332861542701721
boy,brother,6.67,0.7035762071609497
root,grass,3.55,0.359432578086853
brow,eye,3.82,0.435789555311203
money,pearl,2.1,0.23810485005378723
money,diamond,3.42,0.4133610129356384
vehicle,bus,6.47,0.43460381031036377
cab,bus,5.6,0.6077021956443787
house,barn,4.33,0.43090468645095825
finger,palm,3.33,0.4501529932022095
car,bridge,0.95,0.4355337619781494
effort,difficulty,4.45,0.27074989676475525
fact,insight,4.77,0.24743057787418365
job,management,3.97,0.6442165970802307
cancer,sickness,7.93,0.32255643606185913
word,newspaper,2.47,0.3281638026237488
composer,writer,6.58,0.5485677719116211
actor,singer,4.52,0.6317787766456604
shelter,hut,6.47,0.25929564237594604
bathroom,kitchen,3.1,0.7345290780067444
cabin,hut,6.53,0.22367572784423828
door,kitchen,1.67,0.520078182220459
value,belief,7.07,0.47000572085380554
wisdom,intelligence,7.47,0.4338284134864807
ignorance,intelligence,1.5,0.4330129325389862
happiness,luck,2.38,0.39536184072494507
idea,scheme,6.75,0.3129545748233795
mood,emotion,8.12,0.43010401725769043
happiness,peace,6.03,0.5835243463516235
despair,misery,7.22,0.49745842814445496
logic,arithmetic,3.97,0.23931536078453064
denial,confession,1.03,0.3868081569671631
argument,criticism,5.08,0.40748485922813416
aggression,hostility,8.48,0.4282664656639099
hysteria,confusion,6.33,0.31258803606033325
chemistry,theory,3.17,0.5279388427734375
trial,verdict,3.33,0.6749231815338135
comfort,safety,5.8,0.47598251700401306
confidence,self,3.12,0.6396024227142334
vision,perception,6.88,0.5103819966316223
era,decade,5.4,0.1612274944782257
biography,fiction,1.38,0.44658979773521423
discussion,argument,5.48,0.5278937220573425
code,symbol,6.03,0.28694623708724976
danger,disease,3.0,0.38932889699935913
accident,catastrophe,5.9,0.2688426077365875
journey,trip,8.88,0.5438889265060425
activity,movement,7.15,0.40580400824546814
gossip,news,5.22,0.4782976806163788
father,god,3.57,0.6871756315231323
action,course,5.45,0.4729137718677521
fever,illness,7.65,0.3716759979724884
aviation,flight,8.18,0.47800809144973755
game,action,4.85,0.574794352054596
molecule,air,3.05,0.057709865272045135
home,state,2.58,0.5066981315612793
word,literature,4.77,0.3680178225040436
adult,guardian,6.9,0.23402979969978333
newspaper,information,5.65,0.34892991185188293
communication,television,5.6,0.3869260847568512
cousin,uncle,4.63,0.7664044499397278
author,reader,1.6,0.551468014717102
guy,partner,3.57,0.5079078674316406
area,corner,2.07,0.5296363830566406
ballad,song,7.53,0.4457739591598511
wall,decoration,2.62,0.46180200576782227
word,page,2.92,0.46300774812698364
nurse,scientist,2.08,0.41980239748954773
politician,president,7.38,0.5598934888839722
president,mayor,5.68,0.49172157049179077
book,essay,4.72,0.6378322243690491
man,warrior,4.72,0.33686596155166626
article,journal,6.18,0.666504442691803
breakfast,supper,4.4,0.6788068413734436
crowd,parade,3.93,0.4427109956741333
aisle,hallway,6.75,0.44429439306259155
teacher,rabbi,4.37,0.2113448530435562
hip,lip,1.43,0.3885597586631775
book,article,5.43,0.6161057949066162
room,cell,4.58,0.40785467624664307
box,booth,3.8,0.45220792293548584
daughter,kid,4.17,0.6415334939956665
limb,leg,6.9,0.3269016742706299
liver,lung,2.7,0.5580695867538452
classroom,hallway,2.0,0.5579301714897156
mountain,ledge,3.73,0.3193533718585968
car,elevator,1.03,0.4016650319099426
bed,couch,3.42,0.7508038282394409
clothes,button,2.3,0.3380783498287201
clothes,coat,5.35,0.6015304327011108
kidney,organ,6.17,0.3933306038379669
apple,sauce,1.43,0.39795178174972534
chicken,steak,3.73,0.7480974197387695
car,hose,0.87,0.2908853590488434
tobacco,cigarette,7.5,0.5868659019470215
student,professor,1.95,0.5162259936332703
baby,daughter,5.0,0.5784620046615601
pipe,cigar,6.03,0.3877261281013489
milk,juice,4.05,0.6541743278503418
box,cigar,1.25,0.32734915614128113
apartment,hotel,3.33,0.5944869518280029
cup,cone,3.17,0.29838183522224426
horse,ox,3.02,0.307454913854599
throat,nose,2.8,0.5117824077606201
bone,teeth,4.17,0.44054296612739563
bone,elbow,3.78,0.4341568052768707
bacon,bean,1.22,0.46081632375717163
cup,jar,5.13,0.40708717703819275
proof,fact,7.3,0.48708435893058777
appointment,engagement,6.75,0.20705901086330414
birthday,year,1.67,0.6872067451477051
word,clue,2.53,0.4284365773200989
author,creator,8.02,0.4043986201286316
atom,carbon,3.1,0.2925121486186981
archbishop,bishop,7.05,0.5600423216819763
letter,paragraph,4.0,0.5256586074829102
page,paragraph,3.03,0.4065360724925995
steeple,chapel,7.08,0.26822569966316223
muscle,bone,3.65,0.4726722538471222
muscle,tongue,5.0,0.3823886811733246
boy,soldier,2.15,0.47049736976623535
belly,abdomen,8.13,0.2550966441631317
guy,girl,3.33,0.787306010723114
bed,chair,3.5,0.5601902604103088
clothes,jacket,5.15,0.561467170715332
gun,knife,3.65,0.4221957325935364
tin,metal,5.63,0.3132435083389282
bottle,container,7.93,0.47237056493759155
hen,turkey,6.13,0.23174694180488586
meat,bread,1.67,0.6534543633460999
arm,bone,3.83,0.4791506230831146
neck,spine,5.32,0.4802943766117096
apple,lemon,4.05,0.4034947454929352
agony,grief,7.63,0.4962104856967926
assignment,task,8.7,0.5248426795005798
night,dawn,2.95,0.5008072853088379
dinner,soup,3.72,0.6184253096580505
calf,bull,4.93,0.24987369775772095
snow,storm,4.8,0.6920974850654602
nail,hand,3.42,0.486482709646225
dog,horse,2.38,0.6632055640220642
arm,neck,1.58,0.6992997527122498
ball,glove,1.75,0.4433061182498932
flu,fever,6.08,0.5572470426559448
fee,salary,3.72,0.46199271082878113
nerve,brain,3.88,0.45417049527168274
beast,animal,7.83,0.305139422416687
dinner,chicken,2.85,0.6676607131958008
girl,maid,2.93,0.431307315826416
child,boy,5.75,0.5680971741676331
alcohol,wine,7.42,0.49452048540115356
nose,mouth,3.73,0.5119976997375488
street,car,2.38,0.5548461675643921
bell,door,2.2,0.33683937788009644
box,hat,1.3,0.3669842779636383
belief,impression,5.95,0.34590476751327515
bias,opinion,5.6,0.3771664500236511
attention,awareness,8.73,0.3811759054660797
anger,mood,4.1,0.3936121165752411
elegance,style,5.72,0.3612273037433624
beauty,age,1.58,0.4561058580875397
book,theme,2.58,0.48529961705207825
friend,mother,2.53,0.6831815838813782
vitamin,iron,5.55,0.24598076939582825
car,factory,2.75,0.44806891679763794
pact,condition,2.45,0.2161969244480133
chapter,choice,0.48,0.26554855704307556
arithmetic,rhythm,2.35,0.22546815872192383
winner,presence,1.08,0.20163007080554962
belief,flower,0.4,0.15393947064876556
winner,goal,3.23,0.4525989890098572
trick,size,0.48,0.1502387523651123
choice,vein,0.98,0.12106071412563324
