word1,word2,WordSim,cos
minority,peace,3.69,0.26005691289901733
attempt,peace,4.25,0.34929826855659485
government,crisis,6.56,0.5648815035820007
deployment,departure,4.25,0.4185412526130676
deployment,withdrawal,5.88,0.3709786534309387
energy,crisis,5.94,0.4560629725456238
announcement,news,7.56,0.5244623422622681
announcement,effort,2.75,0.3354443609714508
stroke,hospital,7.03,0.3677608370780945
disability,death,5.47,0.32657289505004883
victim,emergency,6.47,0.4610176384449005
treatment,recovery,7.91,0.5593735575675964
journal,association,4.97,0.5704270005226135
doctor,personnel,5.0,0.2030343860387802
doctor,liability,5.19,0.12659652531147003
liability,insurance,7.03,0.6605335474014282
school,center,3.44,0.5142124891281128
reason,hypertension,2.31,0.13060931861400604
reason,criterion,5.91,0.0799093171954155
hundred,percent,7.38,0.5309558510780334
hospital,infrastructure,4.63,0.23060831427574158
death,row,5.25,0.5857474207878113
death,inmate,5.03,0.42271116375923157
lawyer,evidence,6.69,0.39865875244140625
life,death,7.88,0.6596043705940247
life,term,4.5,0.5552182197570801
word,similarity,4.75,0.19634105265140533
board,recommendation,4.47,0.48583418130874634
governor,interview,3.25,0.34836095571517944
peace,atmosphere,3.69,0.3514077961444855
peace,insurance,2.94,0.2510142922401428
territory,kilometer,5.28,0.04445067420601845
travel,activity,5.0,0.4011238217353821
competition,price,6.44,0.49291887879371643
consumer,confidence,4.13,0.45887669920921326
consumer,energy,4.75,0.5811138153076172
problem,airport,2.38,0.23351021111011505
car,flight,4.94,0.5717247724533081
credit,card,8.06,0.7732267379760742
credit,information,5.31,0.5847414135932922
hotel,reservation,8.03,0.3365681767463684
grocery,money,5.94,0.4705146253108978
registration,arrangement,6.0,0.29230108857154846
arrangement,accommodation,5.41,0.39882317185401917
month,hotel,1.81,0.310905396938324
type,kind,8.97,0.7317865490913391
arrival,hotel,6.0,0.3533240258693695
bed,closet,6.72,0.5233890414237976
closet,clothes,8.0,0.6615524888038635
situation,conclusion,4.81,0.5422818064689636
situation,isolation,3.88,0.3002058267593384
impartiality,interest,5.16,0.12744826078414917
direction,combination,2.25,0.1212606430053711
street,place,6.44,0.6169570088386536
street,avenue,8.88,0.6499972939491272
street,block,6.88,0.5373435616493225
street,children,4.94,0.46918484568595886
listing,proximity,2.56,0.2629976272583008
listing,category,6.38,0.4058554172515869
cell,phone,7.81,0.6954731345176697
production,hike,1.75,0.3464355170726776
benchmark,index,4.25,0.5410677194595337
media,trading,3.88,0.41152113676071167
media,gain,2.88,0.323525995016098
dividend,payment,7.63,0.540901243686676
dividend,calculation,6.48,0.36961638927459717
calculation,computation,8.44,0.534497857093811
currency,market,7.5,0.5382789969444275
oil,stock,6.34,0.5175223350524902
announcement,production,3.38,0.5109983086585999
announcement,warning,6.0,0.5081378817558289
profit,warning,3.88,0.2470981478691101
profit,loss,7.63,0.5249190926551819
dollar,yen,7.78,0.2692187428474426
dollar,buck,9.22,0.4941551387310028
dollar,profit,7.38,0.562272310256958
dollar,loss,6.09,0.34975191950798035
computer,software,8.5,0.6608721017837524
network,hardware,8.31,0.5292221903800964
phone,equipment,7.13,0.31921112537384033
equipment,maker,5.91,0.42245081067085266
luxury,car,6.47,0.46279504895210266
five,month,3.38,0.6461591124534607
report,gain,3.63,0.3390217125415802
investor,earning,7.13,0.3144480884075165
liquid,water,7.89,0.6573085188865662
baseball,season,5.97,0.6142597794532776
game,victory,7.03,0.5391657948493958
game,team,7.69,0.678146481513977
marathon,sprint,7.47,0.37185052037239075
game,series,6.19,0.6333903074264526
game,defeat,6.97,0.4602453410625458
seven,series,3.56,0.38568657636642456
seafood,sea,7.47,0.2751395106315613
seafood,food,8.34,0.6669999361038208
seafood,lobster,8.7,0.7366970181465149
lobster,food,7.81,0.5389066934585571
lobster,wine,5.7,0.42555779218673706
food,preparation,6.22,0.34405821561813354
video,archive,6.34,0.4437193274497986
start,year,4.06,0.7012633085250854
start,match,4.47,0.5308058857917786
game,round,5.97,0.6164740920066833
boxing,round,7.61,0.5887044668197632
championship,tournament,8.36,0.8524200320243835
fighting,defeating,7.41,0.29159918427467346
line,insurance,2.69,0.38164448738098145
day,summer,3.94,0.7522193789482117
summer,drought,7.16,0.3984462320804596
summer,nature,5.63,0.44471055269241333
day,dawn,7.53,0.5295441746711731
nature,environment,8.31,0.6143103241920471
environment,ecology,8.81,0.5667529702186584
nature,man,6.25,0.31338632106781006
man,woman,8.3,0.6703950762748718
man,governor,5.25,0.28041109442710876
murder,manslaughter,8.53,0.5349128246307373
soap,opera,7.94,0.30025941133499146
opera,performance,6.88,0.398479163646698
life,lesson,5.94,0.6207566857337952
focus,life,4.06,0.6264170408248901
production,crew,6.25,0.4608372151851654
television,film,7.72,0.5151300430297852
lover,quarrel,6.19,0.34539729356765747
viewer,serial,2.97,0.4219795763492584
possibility,girl,1.94,0.25702163577079773
population,development,3.75,0.4215540885925293
morality,importance,3.31,0.5442165732383728
morality,marriage,3.69,0.46181103587150574
gender,equality,6.41,0.6170886158943176
change,attitude,5.44,0.6548158526420593
family,planning,6.25,0.532260000705719
opera,industry,2.63,0.2606510519981384
sugar,approach,0.88,0.23804350197315216
practice,institution,3.19,0.21602369844913483
ministry,culture,4.69,0.6113809943199158
problem,challenge,6.75,0.4842066764831543
size,prominence,5.31,-0.07999973744153976
country,citizen,7.31,0.48683425784111023
planet,people,5.75,0.4894559681415558
development,issue,3.97,0.5328103303909302
experience,music,3.47,0.5412744283676147
music,project,3.63,0.5925028324127197
glass,metal,5.56,0.5597113966941833
aluminum,metal,7.83,0.5035939812660217
chance,credibility,3.88,0.18273265659809113
exhibit,memorabilia,5.31,0.3705456554889679
concert,virtuoso,6.81,0.0371403843164444
rock,jazz,7.59,0.7477883100509644
museum,theater,7.19,0.6008225083351135
observation,architecture,4.38,0.4669005572795868
space,world,6.53,0.6430389285087585
preservation,world,6.19,0.14569029211997986
admission,ticket,7.69,0.592719316482544
shower,thunderstorm,6.31,0.2917775511741638
shower,flood,6.03,0.3450168967247009
weather,forecast,8.34,0.7049044370651245
disaster,area,6.25,0.40349000692367554
governor,office,6.34,0.4323154091835022
architecture,century,3.78,0.4089865982532501
