word1,word2,SimLex,cos
laden,heavy,5.9,0.5537348985671997
dirty,cheap,1.6,0.6343011260032654
elastic,flexible,7.78,0.6449231505393982
hard,dense,5.9,0.4980272650718689
recent,new,7.05,0.6110659837722778
bold,proud,3.97,0.4899730682373047
sly,strange,1.97,0.44257307052612305
strange,sly,2.07,0.44257307052612305
dumb,rare,0.48,0.4177016019821167
sly,tough,0.58,0.4258606731891632
terrific,mad,0.4,0.47143465280532837
modest,flexible,0.98,0.521056592464447
fresh,wide,0.4,0.4494030177593231
huge,dumb,0.48,0.5140615701675415
large,flexible,0.48,0.5270624756813049
dirty,narrow,0.3,0.4096332788467407
wife,husband,2.3,0.9252806305885315
book,text,6.35,0.53969407081604
groom,bride,3.17,0.725558340549469
night,day,1.88,0.8117285966873169
south,north,2.2,0.9783298373222351
plane,airport,3.65,0.6206430792808533
uncle,aunt,5.5,0.858253538608551
horse,mare,8.33,0.6928104162216187
bottom,top,0.7,0.7978515625
friend,buddy,8.78,0.7523247599601746
student,pupil,9.35,0.6250339150428772
world,globe,6.67,0.6655810475349426
leg,arm,2.88,0.6570681929588318
plane,jet,8.1,0.6616254448890686
woman,man,3.33,0.8119809031486511
horse,colt,7.07,0.6521918773651123
actress,actor,7.12,0.7816833853721619
teacher,instructor,9.25,0.7196729183197021
movie,film,8.87,0.8769422173500061
bird,hawk,7.85,0.620293140411377
word,dictionary,3.68,0.592909574508667
money,salary,7.88,0.48779985308647156
dog,cat,1.75,0.7502297759056091
area,region,9.47,0.7417314648628235
navy,army,6.43,0.7020394206047058
book,literature,7.53,0.5975383520126343
clothes,closet,3.27,0.4153430461883545
sunset,sunrise,2.47,0.8471505045890808
child,adult,2.98,0.6833024024963379
cow,cattle,9.52,0.7048938274383545
book,story,5.63,0.6356897354125977
winter,summer,2.38,0.850696861743927
taxi,cab,9.2,0.754396378993988
tree,maple,5.53,0.5466837286949158
bed,bedroom,3.4,0.6634129881858826
roof,ceiling,7.58,0.6299968957901001
disease,infection,7.15,0.7231927514076233
arm,shoulder,4.85,0.6622674465179443
sheep,lamb,8.42,0.6872788667678833
lady,gentleman,3.42,0.774989902973175
boat,anchor,2.25,0.49120816588401794
priest,monk,6.28,0.6775050163269043
toe,finger,4.68,0.6137461066246033
river,stream,7.3,0.6809595227241516
anger,fury,8.73,0.7607889771461487
date,calendar,4.42,0.5690357685089111
sea,ocean,8.27,0.8216315507888794
second,minute,4.62,0.5419500470161438
hand,thumb,3.88,0.5781226754188538
wood,log,7.3,0.394811749458313
mud,dirt,7.32,0.7231332659721375
hallway,corridor,9.28,0.6608766317367554
way,manner,7.62,0.7125022411346436
mouse,cat,1.12,0.6070615649223328
cop,sheriff,9.05,0.5492146611213684
death,burial,4.93,0.5640538930892944
music,melody,6.98,0.6056323647499084
beer,alcohol,7.5,0.6153645515441895
mouth,lip,7.1,0.5816904902458191
storm,hurricane,6.38,0.793359100818634
tax,income,2.38,0.6096744537353516
flower,violet,6.95,0.525705099105835
paper,cardboard,5.38,0.589418351650238
floor,ceiling,1.73,0.6685823798179626
beach,seashore,8.33,0.7546912431716919
rod,curtain,3.03,0.3949773609638214
hound,fox,2.38,0.5449866056442261
street,alley,5.48,0.662304162979126
boat,deck,4.28,0.541228711605072
car,horn,2.57,0.43788301944732666
friend,guest,4.25,0.5381295680999756
employer,employee,3.65,0.7952836155891418
hand,wrist,3.97,0.6124817132949829
ball,cannon,2.58,0.50132155418396
alcohol,brandy,6.98,0.5040479898452759
victory,triumph,8.98,0.8241138458251953
telephone,booth,3.63,0.46900060772895813
door,doorway,5.4,0.7553116679191589
motel,inn,8.17,0.5864874124526978
clothes,cloth,5.47,0.6670306921005249
steak,meat,7.47,0.6968638300895691
nail,thumb,3.55,0.45978379249572754
band,orchestra,7.08,0.5240083336830139
book,bible,5.0,0.6002161502838135
business,industry,7.02,0.7263237237930298
winter,season,6.27,0.6340758204460144
decade,century,3.48,0.7942622303962708
alcohol,gin,8.65,0.5019949078559875
hat,coat,2.67,0.5691177248954773
window,door,3.33,0.6737551689147949
arm,wrist,3.57,0.647241473197937
house,apartment,5.8,0.6915059089660645
glass,crystal,6.27,0.5528367161750793
wine,brandy,5.15,0.6329482793807983
creator,maker,9.62,0.5716843008995056
dinner,breakfast,3.33,0.7451314330101013
arm,muscle,3.72,0.5549898743629456
bubble,suds,8.57,0.4079168736934662
bread,flour,3.33,0.671962320804596
death,tragedy,5.8,0.5697228908538818
absence,presence,0.4,0.7180382013320923
gun,cannon,5.68,0.6339069604873657
grass,blade,4.57,0.55268394947052
ball,basket,1.67,0.5675913095474243
hose,garden,1.67,0.41463664174079895
boy,kid,7.5,0.7885642051696777
church,choir,2.95,0.6555258631706238
clothes,drawer,3.02,0.35759609937667847
tower,bell,1.9,0.5659928917884827
father,parent,7.07,0.6696164011955261
school,grade,4.42,0.5235389471054077
parent,adult,5.37,0.5963588356971741
bar,jail,1.9,0.32230788469314575
car,highway,3.4,0.5913153290748596
dictionary,definition,6.25,0.6407063603401184
door,cellar,1.97,0.44754061102867126
army,legion,5.95,0.6238625645637512
metal,aluminum,7.25,0.6705844402313232
chair,bench,6.67,0.4760318994522095
cloud,fog,6.0,0.6578989624977112
boy,son,6.75,0.6400361061096191
water,ice,6.47,0.5711572766304016
bed,blanket,3.02,0.5170916318893433
attorney,lawyer,9.35,0.8739439249038696
area,zone,8.33,0.6463283896446228
business,company,9.02,0.7276472449302673
clothes,fabric,5.87,0.49514999985694885
sweater,jacket,7.15,0.6780055165290833
money,capital,6.67,0.5237182378768921
hand,foot,4.17,0.5892434120178223
alcohol,cocktail,6.73,0.48835691809654236
yard,inch,3.78,0.40980345010757446
molecule,atom,6.45,0.6564409136772156
lens,camera,4.28,0.6678879857063293
meal,dinner,7.15,0.7492883205413818
eye,tear,3.55,0.47010523080825806
god,devil,1.8,0.604927659034729
loop,belt,3.1,0.4131496846675873
rat,mouse,7.78,0.6446240544319153
motor,engine,8.65,0.6154760122299194
car,cab,7.42,0.6428756713867188
cat,lion,6.75,0.4932234585285187
size,magnitude,6.33,0.5629248023033142
reality,fantasy,1.03,0.6507743000984192
door,gate,5.25,0.7034271955490112
cat,pet,5.95,0.7090283632278442
tin,aluminum,6.42,0.5741100907325745
bone,jaw,4.17,0.5818008184432983
cereal,wheat,3.75,0.5882512331008911
house,key,1.9,0.34646299481391907
blood,flesh,4.28,0.6048821210861206
door,corridor,3.73,0.500135600566864
god,spirit,7.3,0.4657066762447357
capability,competence,7.62,0.5967355370521545
abundance,plenty,8.97,0.5611115097999573
sofa,chair,6.67,0.5608649849891663
wall,brick,4.68,0.6308045983314514
horn,drum,2.68,0.5473224520683289
organ,liver,6.15,0.5421603322029114
strength,might,7.07,0.325115442276001
phrase,word,5.48,0.8206393718719482
band,parade,3.92,0.43716540932655334
stomach,waist,5.9,0.48397743701934814
cloud,storm,5.6,0.5334741473197937
joy,pride,5.0,0.6684998869895935
noise,rattle,6.17,0.4880303740501404
rain,mist,5.97,0.5625051856040955
beer,beverage,5.42,0.6887972354888916
man,uncle,3.92,0.4784589409828186
apple,juice,2.88,0.5647692680358887
intelligence,logic,6.5,0.48825663328170776
communication,language,7.47,0.5711649060249329
mink,fur,6.83,0.6001536846160889
mob,crowd,7.85,0.6386484503746033
shore,coast,8.83,0.7390429377555847
wire,cord,7.62,0.5518074035644531
bird,turkey,6.58,0.5866565704345703
bed,crib,7.3,0.5509774088859558
competence,ability,7.5,0.6348798274993896
cloud,haze,7.32,0.6228055953979492
supper,meal,7.53,0.712706446647644
bar,cage,2.8,0.359616219997406
water,salt,1.3,0.5858467221260071
sense,intuition,7.68,0.6065062880516052
situation,condition,6.58,0.6512934565544128
crime,theft,7.53,0.6305440664291382
style,fashion,8.5,0.6148115992546082
boundary,border,9.08,0.647934079170227
arm,body,4.05,0.5555004477500916
boat,car,2.37,0.5858569741249084
sandwich,lunch,6.3,0.5613554120063782
bride,princess,2.8,0.6269931197166443
heroine,hero,8.78,0.750340461730957
car,gauge,1.13,0.3395862877368927
insect,bee,6.07,0.6460432410240173
crib,cradle,8.55,0.5484252572059631
animal,person,3.05,0.4924026131629944
marijuana,herb,6.5,0.5498707294464111
bed,hospital,0.92,0.582546055316925
cheek,tongue,4.52,0.7400569915771484
disc,computer,3.2,0.38253054022789
curve,angle,3.33,0.5954874157905579
grass,moss,5.0,0.6282477378845215
school,law,1.13,0.4888852834701538
foot,head,2.3,0.5608149766921997
mother,guardian,6.5,0.5857851505279541
orthodontist,dentist,8.27,0.7668463587760925
alcohol,whiskey,7.27,0.6019527316093445
mouth,tooth,6.3,0.46690991520881653
breakfast,bacon,4.37,0.4765770435333252
bathroom,bedroom,3.4,0.7642791867256165
plate,bowl,5.23,0.5527516007423401
meat,bacon,5.8,0.6322404146194458
air,helium,3.63,0.4864250123500824
worker,employer,5.37,0.6674056649208069
body,chest,4.45,0.5307546854019165
son,father,3.82,0.865202009677887
heart,surgery,1.08,0.43810978531837463
woman,secretary,1.98,0.4252062737941742
man,father,4.83,0.6043491363525391
beach,island,5.6,0.6099202632904053
story,topic,5.0,0.5239293575286865
game,fun,3.42,0.5048065185546875
weekend,week,4.0,0.788328230381012
couple,pair,8.33,0.6178178191184998
woman,wife,5.72,0.6661548614501953
sheep,cattle,4.77,0.7732752561569214
purse,bag,8.33,0.6131826043128967
ceiling,cathedral,2.42,0.43400344252586365
bean,coffee,5.15,0.5768412947654724
wood,paper,2.88,0.4323938488960266
top,side,1.9,0.5751630663871765
crime,fraud,5.65,0.6138544082641602
pain,harm,5.38,0.5280994772911072
lover,companion,5.97,0.6245326399803162
evening,dusk,7.78,0.5031760931015015
father,daughter,2.62,0.7848745584487915
wine,liquor,7.85,0.6403836607933044
cow,goat,2.93,0.7216879725456238
belief,opinion,7.7,0.6467143297195435
reality,illusion,1.42,0.670953631401062
pact,agreement,9.02,0.722685694694519
wealth,poverty,1.27,0.5966705679893494
accident,emergency,4.93,0.5257105231285095
battle,conquest,7.22,0.5745084285736084
friend,teacher,2.62,0.6130331158638
illness,infection,6.9,0.6212215423583984
game,trick,2.32,0.46478137373924255
brother,son,3.48,0.785473108291626
aunt,nephew,3.1,0.7510735392570496
worker,mechanic,4.92,0.5358985662460327
doctor,orthodontist,5.58,0.6051971316337585
oak,maple,6.03,0.6190077066421509
bee,queen,3.27,0.5426589846611023
car,bicycle,3.47,0.6064319610595703
goal,quest,5.83,0.5031465291976929
august,month,5.53,0.4528503119945526
army,squad,5.08,0.5339919924736023
cloud,weather,4.87,0.48847800493240356
physician,doctor,8.88,0.8320724964141846
canyon,valley,6.75,0.7253484129905701
river,valley,1.67,0.6994139552116394
sun,sky,2.27,0.6197953820228577
target,arrow,3.25,0.49277812242507935
chocolate,pie,2.27,0.5021791458129883
circumstance,situation,7.85,0.7041856646537781
opinion,choice,5.43,0.532863199710846
rhythm,melody,6.12,0.7194230556488037
gut,nerve,4.93,0.496055006980896
day,dawn,5.47,0.6024122834205627
cattle,beef,7.03,0.6757562756538391
doctor,professor,4.65,0.6505759954452515
arm,vein,3.65,0.43701112270355225
room,bath,3.33,0.543745219707489
corporation,business,9.02,0.6378686428070068
fun,football,1.97,0.37674185633659363
hill,cliff,4.28,0.6326673626899719
bone,ankle,3.82,0.5287589430809021
apple,candy,2.08,0.5517036318778992
helper,maid,5.58,0.546298623085022
leader,manager,7.27,0.6286372542381287
lemon,tea,1.6,0.4404439330101013
bee,ant,2.78,0.6764800548553467
basketball,baseball,4.92,0.6636004447937012
rice,bean,2.72,0.5674352645874023
bed,furniture,6.08,0.44511187076568604
emotion,passion,7.72,0.6664541363716125
anarchy,chaos,7.93,0.7738053202629089
crime,violation,7.12,0.4646773338317871
machine,engine,5.58,0.5600292682647705
beach,sea,4.68,0.6420611143112183
alley,bowl,1.53,0.38248610496520996
jar,bottle,7.83,0.660657525062561
strength,capability,5.28,0.6324942111968994
seed,mustard,3.48,0.4762688875198364
guitar,drum,3.78,0.5937914848327637
opinion,idea,5.7,0.5602742433547974
north,west,3.63,0.9141873717308044
diet,salad,2.98,0.433603972196579
mother,wife,3.02,0.773017942905426
dad,mother,3.55,0.7271791696548462
captain,sailor,5.0,0.6271572113037109
meter,yard,5.6,0.45775169134140015
beer,champagne,4.45,0.5969268679618835
motor,boat,2.57,0.559243381023407
card,bridge,1.97,0.3706653118133545
science,psychology,4.92,0.6533005833625793
sinner,saint,1.6,0.6176964640617371
destruction,construction,0.98,0.6054993271827698
crowd,bunch,7.42,0.5158679485321045
beach,reef,3.77,0.5864148139953613
man,child,4.13,0.5559561252593994
bread,cheese,1.95,0.6179642677307129
champion,winner,8.73,0.6059700846672058
celebration,ceremony,7.72,0.6715521812438965
menu,order,3.62,0.40111586451530457
king,princess,3.27,0.6668918132781982
wealth,prestige,6.07,0.6288440227508545
endurance,strength,6.58,0.6737403273582458
danger,threat,8.78,0.7625946402549744
god,priest,4.5,0.499176949262619
men,fraternity,3.13,0.42275017499923706
buddy,companion,8.65,0.4989320635795593
teacher,helper,4.28,0.5452054738998413
body,stomach,3.93,0.5480199456214905
tongue,throat,3.1,0.6064348816871643
house,carpet,1.38,0.5017115473747253
intelligence,skill,5.35,0.5672028660774231
journey,conquest,4.72,0.5162494778633118
god,prey,1.23,0.30614280700683594
brother,soul,0.97,0.4234834313392639
adversary,opponent,9.05,0.7113797664642334
death,catastrophe,4.13,0.5191538333892822
monster,demon,6.95,0.5677391886711121
day,morning,4.87,0.7810372114181519
man,victor,1.9,0.4433792233467102
friend,guy,3.88,0.5793424248695374
song,story,3.97,0.5383448600769043
ray,sunshine,6.83,0.4802326261997223
guy,stud,5.83,0.34442979097366333
chicken,rice,1.43,0.5755950212478638
box,elevator,1.32,0.36924946308135986
butter,potato,1.22,0.4948728084564209
apartment,furniture,1.28,0.504281759262085
lake,swamp,4.92,0.5846517086029053
salad,vinegar,1.13,0.4484426975250244
flower,bulb,4.48,0.5431053042411804
cloud,mist,6.67,0.6305276155471802
driver,pilot,6.28,0.5032935738563538
sugar,honey,5.13,0.5440340638160706
body,shoulder,2.88,0.434733122587204
idea,image,3.55,0.462921679019928
father,brother,4.2,0.8104278445243835
moon,planet,5.87,0.6212912797927856
ball,costume,2.32,0.37926000356674194
rail,fence,5.22,0.5043841004371643
room,bed,2.35,0.5957227349281311
flower,bush,4.25,0.4752149283885956
bone,knee,4.17,0.5216985940933228
arm,knee,2.75,0.5615989565849304
bottom,side,2.63,0.5607430338859558
vessel,vein,5.15,0.3744029104709625
cat,rabbit,2.37,0.613021731376648
meat,sandwich,2.35,0.5062710046768188
belief,concept,5.08,0.582240641117096
intelligence,insight,5.9,0.569828450679779
attention,interest,7.22,0.5956652760505676
attitude,confidence,4.35,0.588229238986969
right,justice,7.05,0.4475596249103546
argument,agreement,1.45,0.4798429012298584
depth,magnitude,6.12,0.5026785135269165
medium,news,3.65,0.39189693331718445
winner,candidate,2.78,0.5207796096801758
birthday,date,5.08,0.5348822474479675
fee,payment,7.15,0.659517765045166
bible,hymn,5.15,0.45058387517929077
exit,doorway,5.5,0.49699997901916504
man,sentry,3.25,0.41612309217453003
aisle,hall,6.35,0.48222815990448
whiskey,gin,6.28,0.7147929668426514
blood,marrow,3.4,0.5562379360198975
oil,mink,1.23,0.30251771211624146
floor,deck,5.55,0.5063366293907166
roof,floor,2.62,0.5975267291069031
door,floor,1.67,0.5570557117462158
shoulder,head,3.42,0.6135901808738708
wagon,carriage,7.7,0.6280590891838074
car,carriage,5.13,0.5608553290367126
elbow,ankle,3.13,0.6841391921043396
wealth,fame,4.02,0.5583106279373169
sorrow,shame,4.77,0.6711359024047852
administration,management,7.25,0.6912363171577454
communication,conversation,8.02,0.5927783250808716
pollution,atmosphere,4.25,0.4747809171676636
anatomy,biology,5.33,0.6647394299507141
college,profession,3.12,0.5226589441299438
book,topic,2.07,0.5482542514801025
formula,equation,7.95,0.6481073498725891
book,information,5.0,0.44836869835853577
boy,partner,1.9,0.4297766387462616
sky,universe,4.68,0.48746076226234436
population,people,7.68,0.4749487638473511
college,class,4.13,0.5112757086753845
chief,mayor,4.85,0.5111612677574158
rabbi,minister,7.62,0.5002470016479492
meter,inch,5.08,0.5315076112747192
polyester,cotton,5.63,0.5806187391281128
lawyer,banker,1.88,0.67295902967453
violin,instrument,6.58,0.6500147581100464
camp,cabin,4.2,0.5099701881408691
pot,appliance,2.53,0.3028198778629303
linen,fabric,7.47,0.5468747615814209
whiskey,champagne,5.33,0.6045660972595215
girl,child,5.38,0.6676284074783325
cottage,cabin,7.72,0.5965687036514282
bird,hen,7.03,0.4823116064071655
racket,noise,8.1,0.48536279797554016
sunset,evening,5.98,0.5209083557128906
drizzle,rain,9.17,0.6838237047195435
adult,baby,2.22,0.4663834869861603
charcoal,coal,7.63,0.5998420715332031
body,spine,4.78,0.49099504947662354
head,nail,2.47,0.5267085433006287
log,timber,8.05,0.4010207951068878
spoon,cup,2.02,0.5924564599990845
body,nerve,3.13,0.4193025231361389
man,husband,5.32,0.5830367803573608
bone,neck,2.53,0.5320039987564087
frustration,anger,6.5,0.7828894853591919
river,sea,5.72,0.5983461141586304
task,job,8.87,0.640694260597229
club,society,5.23,0.5286552309989929
reflection,image,7.27,0.4219188094139099
prince,king,5.92,0.7700966596603394
snow,weather,5.48,0.6062832474708557
people,party,2.2,0.4737462103366852
boy,brother,6.67,0.5878223180770874
root,grass,3.55,0.5209637880325317
brow,eye,3.82,0.4783170521259308
money,pearl,2.1,0.3061620593070984
money,diamond,3.42,0.3602346181869507
vehicle,bus,6.47,0.5825477838516235
cab,bus,5.6,0.6309548616409302
house,barn,4.33,0.6377654671669006
finger,palm,3.33,0.5915292501449585
car,bridge,0.95,0.45662814378738403
effort,difficulty,4.45,0.505642294883728
fact,insight,4.77,0.4611545205116272
job,management,3.97,0.523287832736969
cancer,sickness,7.93,0.51686030626297
word,newspaper,2.47,0.3562261760234833
composer,writer,6.58,0.6629473567008972
actor,singer,4.52,0.678558349609375
shelter,hut,6.47,0.5670846104621887
bathroom,kitchen,3.1,0.7239217758178711
cabin,hut,6.53,0.60909503698349
door,kitchen,1.67,0.5397838950157166
value,belief,7.07,0.5010814666748047
wisdom,intelligence,7.47,0.5477452278137207
ignorance,intelligence,1.5,0.4535732567310333
happiness,luck,2.38,0.49572721123695374
idea,scheme,6.75,0.5643633604049683
mood,emotion,8.12,0.6252068281173706
happiness,peace,6.03,0.6013895273208618
despair,misery,7.22,0.7143814563751221
logic,arithmetic,3.97,0.6242199540138245
denial,confession,1.03,0.49031299352645874
argument,criticism,5.08,0.5753180384635925
aggression,hostility,8.48,0.685735285282135
hysteria,confusion,6.33,0.5161687731742859
chemistry,theory,3.17,0.4914916157722473
trial,verdict,3.33,0.6181943416595459
comfort,safety,5.8,0.6446166634559631
confidence,self,3.12,0.4777558743953705
vision,perception,6.88,0.6196090579032898
era,decade,5.4,0.613395631313324
biography,fiction,1.38,0.544248640537262
discussion,argument,5.48,0.6314384937286377
code,symbol,6.03,0.48405078053474426
danger,disease,3.0,0.4527178704738617
accident,catastrophe,5.9,0.5983788967132568
journey,trip,8.88,0.760219931602478
activity,movement,7.15,0.6354819536209106
gossip,news,5.22,0.5718587636947632
father,god,3.57,0.4735937714576721
action,course,5.45,0.5467449426651001
fever,illness,7.65,0.5409396290779114
aviation,flight,8.18,0.5927261114120483
game,action,4.85,0.49415332078933716
molecule,air,3.05,0.33525025844573975
home,state,2.58,0.5087007284164429
word,literature,4.77,0.4201183617115021
adult,guardian,6.9,0.5081217885017395
newspaper,information,5.65,0.3478286862373352
communication,television,5.6,0.48970890045166016
cousin,uncle,4.63,0.8091127872467041
author,reader,1.6,0.631338357925415
guy,partner,3.57,0.4513346552848816
area,corner,2.07,0.5418687462806702
ballad,song,7.53,0.7172067761421204
wall,decoration,2.62,0.44725993275642395
word,page,2.92,0.42044949531555176
nurse,scientist,2.08,0.529656171798706
politician,president,7.38,0.5632947087287903
president,mayor,5.68,0.6338505148887634
book,essay,4.72,0.6416371464729309
man,warrior,4.72,0.5417962074279785
article,journal,6.18,0.5258675217628479
breakfast,supper,4.4,0.6816532015800476
crowd,parade,3.93,0.5329365134239197
aisle,hallway,6.75,0.533598780632019
teacher,rabbi,4.37,0.5206116437911987
hip,lip,1.43,0.3806527853012085
book,article,5.43,0.6085365414619446
room,cell,4.58,0.484957218170166
box,booth,3.8,0.47907930612564087
daughter,kid,4.17,0.5394071340560913
limb,leg,6.9,0.5604562163352966
liver,lung,2.7,0.6033890843391418
classroom,hallway,2.0,0.5958918333053589
mountain,ledge,3.73,0.5212813019752502
car,elevator,1.03,0.4866349399089813
bed,couch,3.42,0.64935302734375
clothes,button,2.3,0.30079373717308044
clothes,coat,5.35,0.5777453184127808
kidney,organ,6.17,0.5538691878318787
apple,sauce,1.43,0.35610663890838623
chicken,steak,3.73,0.6550905108451843
car,hose,0.87,0.4136035740375519
tobacco,cigarette,7.5,0.753475546836853
student,professor,1.95,0.6378839612007141
baby,daughter,5.0,0.5776870846748352
pipe,cigar,6.03,0.5172206163406372
milk,juice,4.05,0.6034241914749146
box,cigar,1.25,0.4182376265525818
apartment,hotel,3.33,0.6030914783477783
cup,cone,3.17,0.4356829822063446
horse,ox,3.02,0.4907909333705902
throat,nose,2.8,0.6668453812599182
bone,teeth,4.17,0.6006418466567993
bone,elbow,3.78,0.48525139689445496
bacon,bean,1.22,0.459945946931839
cup,jar,5.13,0.5031039118766785
proof,fact,7.3,0.5542307496070862
appointment,engagement,6.75,0.4434957206249237
birthday,year,1.67,0.4628468155860901
word,clue,2.53,0.5373309254646301
author,creator,8.02,0.7062679529190063
atom,carbon,3.1,0.46988973021507263
archbishop,bishop,7.05,0.8647919297218323
letter,paragraph,4.0,0.4913325309753418
page,paragraph,3.03,0.5469250082969666
steeple,chapel,7.08,0.48304322361946106
muscle,bone,3.65,0.6245024800300598
muscle,tongue,5.0,0.42126110196113586
boy,soldier,2.15,0.5978561043739319
belly,abdomen,8.13,0.5737709403038025
guy,girl,3.33,0.6421945691108704
bed,chair,3.5,0.4860599935054779
clothes,jacket,5.15,0.5728861093521118
gun,knife,3.65,0.5895445346832275
tin,metal,5.63,0.5950746536254883
bottle,container,7.93,0.587853193283081
hen,turkey,6.13,0.43682700395584106
meat,bread,1.67,0.5801891684532166
arm,bone,3.83,0.49901992082595825
neck,spine,5.32,0.5924730896949768
apple,lemon,4.05,0.5449857711791992
agony,grief,7.63,0.6673276424407959
assignment,task,8.7,0.6082337498664856
night,dawn,2.95,0.6239524483680725
dinner,soup,3.72,0.5195532441139221
calf,bull,4.93,0.5601696372032166
snow,storm,4.8,0.5273489952087402
nail,hand,3.42,0.5072231888771057
dog,horse,2.38,0.6260161399841309
arm,neck,1.58,0.5979592204093933
ball,glove,1.75,0.5338221192359924
flu,fever,6.08,0.5786789655685425
fee,salary,3.72,0.5152727365493774
nerve,brain,3.88,0.5817440748214722
beast,animal,7.83,0.6522367596626282
dinner,chicken,2.85,0.4430302381515503
girl,maid,2.93,0.6018784642219543
child,boy,5.75,0.6978973150253296
alcohol,wine,7.42,0.5865216851234436
nose,mouth,3.73,0.6023425459861755
street,car,2.38,0.5441867709159851
bell,door,2.2,0.4624253511428833
box,hat,1.3,0.4473736584186554
belief,impression,5.95,0.5708799958229065
bias,opinion,5.6,0.5387092232704163
attention,awareness,8.73,0.5188747644424438
anger,mood,4.1,0.5327144265174866
elegance,style,5.72,0.6000925898551941
beauty,age,1.58,0.41053587198257446
book,theme,2.58,0.5295699834823608
friend,mother,2.53,0.6288127899169922
vitamin,iron,5.55,0.5082430839538574
car,factory,2.75,0.5226510763168335
pact,condition,2.45,0.4242919981479645
chapter,choice,0.48,0.2802276015281677
arithmetic,rhythm,2.35,0.3869157135486603
winner,presence,1.08,0.3414677381515503
belief,flower,0.4,0.33181625604629517
winner,goal,3.23,0.41112324595451355
trick,size,0.48,0.2697884738445282
choice,vein,0.98,0.31568968296051025
hymn,conquest,0.68,0.2481641173362732
endurance,band,0.4,0.28874653577804565
